graph_index_0based,simulation_id,n_cells,package_id,sigma_index,t1_edge_1,t1_edge_2,shear_factor,kA,nx
0,graph_256_10_0_1_-1_1.txt,256,10,0,1,-1,1,1,16
1,graph_256_10_10_1_-1_1.txt,256,10,10,1,-1,1,1,16
2,graph_256_10_11_1_-1_1.txt,256,10,11,1,-1,1,1,16
3,graph_256_10_12_1_-1_1.txt,256,10,12,1,-1,1,1,16
4,graph_256_10_13_1_-1_1.txt,256,10,13,1,-1,1,1,16
5,graph_256_10_14_1_-1_1.txt,256,10,14,1,-1,1,1,16
6,graph_256_10_15_1_-1_1.txt,256,10,15,1,-1,1,1,16
7,graph_256_10_16_1_-1_1.txt,256,10,16,1,-1,1,1,16
8,graph_256_10_17_1_-1_1.txt,256,10,17,1,-1,1,1,16
9,graph_256_10_18_1_-1_1.txt,256,10,18,1,-1,1,1,16
10,graph_256_10_19_1_-1_1.txt,256,10,19,1,-1,1,1,16
11,graph_256_10_1_1_-1_1.txt,256,10,1,1,-1,1,1,16
12,graph_256_10_20_1_-1_1.txt,256,10,20,1,-1,1,1,16
13,graph_256_10_21_1_-1_1.txt,256,10,21,1,-1,1,1,16
14,graph_256_10_22_1_-1_1.txt,256,10,22,1,-1,1,1,16
15,graph_256_10_23_1_-1_1.txt,256,10,23,1,-1,1,1,16
16,graph_256_10_24_1_-1_1.txt,256,10,24,1,-1,1,1,16
17,graph_256_10_25_1_-1_1.txt,256,10,25,1,-1,1,1,16
18,graph_256_10_26_1_-1_1.txt,256,10,26,1,-1,1,1,16
19,graph_256_10_27_1_-1_1.txt,256,10,27,1,-1,1,1,16
20,graph_256_10_28_1_-1_1.txt,256,10,28,1,-1,1,1,16
21,graph_256_10_29_1_-1_1.txt,256,10,29,1,-1,1,1,16
22,graph_256_10_2_1_-1_1.txt,256,10,2,1,-1,1,1,16
23,graph_256_10_30_1_-1_1.txt,256,10,30,1,-1,1,1,16
24,graph_256_10_31_1_-1_1.txt,256,10,31,1,-1,1,1,16
25,graph_256_10_32_1_-1_1.txt,256,10,32,1,-1,1,1,16
26,graph_256_10_33_1_-1_1.txt,256,10,33,1,-1,1,1,16
27,graph_256_10_34_1_-1_1.txt,256,10,34,1,-1,1,1,16
28,graph_256_10_35_1_-1_1.txt,256,10,35,1,-1,1,1,16
29,graph_256_10_36_1_-1_1.txt,256,10,36,1,-1,1,1,16
30,graph_256_10_37_1_-1_1.txt,256,10,37,1,-1,1,1,16
31,graph_256_10_38_1_-1_1.txt,256,10,38,1,-1,1,1,16
32,graph_256_10_39_1_-1_1.txt,256,10,39,1,-1,1,1,16
33,graph_256_10_3_1_-1_1.txt,256,10,3,1,-1,1,1,16
34,graph_256_10_40_1_-1_1.txt,256,10,40,1,-1,1,1,16
35,graph_256_10_41_1_-1_1.txt,256,10,41,1,-1,1,1,16
36,graph_256_10_42_1_-1_1.txt,256,10,42,1,-1,1,1,16
37,graph_256_10_43_1_-1_1.txt,256,10,43,1,-1,1,1,16
38,graph_256_10_44_1_-1_1.txt,256,10,44,1,-1,1,1,16
39,graph_256_10_45_1_-1_1.txt,256,10,45,1,-1,1,1,16
40,graph_256_10_46_1_-1_1.txt,256,10,46,1,-1,1,1,16
41,graph_256_10_47_1_-1_1.txt,256,10,47,1,-1,1,1,16
42,graph_256_10_48_1_-1_1.txt,256,10,48,1,-1,1,1,16
43,graph_256_10_49_1_-1_1.txt,256,10,49,1,-1,1,1,16
44,graph_256_10_4_1_-1_1.txt,256,10,4,1,-1,1,1,16
45,graph_256_10_50_1_-1_1.txt,256,10,50,1,-1,1,1,16
46,graph_256_10_5_1_-1_1.txt,256,10,5,1,-1,1,1,16
47,graph_256_10_6_1_-1_1.txt,256,10,6,1,-1,1,1,16
48,graph_256_10_7_1_-1_1.txt,256,10,7,1,-1,1,1,16
49,graph_256_10_8_1_-1_1.txt,256,10,8,1,-1,1,1,16
50,graph_256_10_9_1_-1_1.txt,256,10,9,1,-1,1,1,16
51,graph_256_11_0_1_-1_1.txt,256,11,0,1,-1,1,1,16
52,graph_256_11_10_1_-1_1.txt,256,11,10,1,-1,1,1,16
53,graph_256_11_11_1_-1_1.txt,256,11,11,1,-1,1,1,16
54,graph_256_11_12_1_-1_1.txt,256,11,12,1,-1,1,1,16
55,graph_256_11_13_1_-1_1.txt,256,11,13,1,-1,1,1,16
56,graph_256_11_14_1_-1_1.txt,256,11,14,1,-1,1,1,16
57,graph_256_11_15_1_-1_1.txt,256,11,15,1,-1,1,1,16
58,graph_256_11_16_1_-1_1.txt,256,11,16,1,-1,1,1,16
59,graph_256_11_17_1_-1_1.txt,256,11,17,1,-1,1,1,16
60,graph_256_11_18_1_-1_1.txt,256,11,18,1,-1,1,1,16
61,graph_256_11_19_1_-1_1.txt,256,11,19,1,-1,1,1,16
62,graph_256_11_1_1_-1_1.txt,256,11,1,1,-1,1,1,16
63,graph_256_11_20_1_-1_1.txt,256,11,20,1,-1,1,1,16
64,graph_256_11_21_1_-1_1.txt,256,11,21,1,-1,1,1,16
65,graph_256_11_22_1_-1_1.txt,256,11,22,1,-1,1,1,16
66,graph_256_11_23_1_-1_1.txt,256,11,23,1,-1,1,1,16
67,graph_256_11_24_1_-1_1.txt,256,11,24,1,-1,1,1,16
68,graph_256_11_25_1_-1_1.txt,256,11,25,1,-1,1,1,16
69,graph_256_11_26_1_-1_1.txt,256,11,26,1,-1,1,1,16
70,graph_256_11_27_1_-1_1.txt,256,11,27,1,-1,1,1,16
71,graph_256_11_28_1_-1_1.txt,256,11,28,1,-1,1,1,16
72,graph_256_11_29_1_-1_1.txt,256,11,29,1,-1,1,1,16
73,graph_256_11_2_1_-1_1.txt,256,11,2,1,-1,1,1,16
74,graph_256_11_30_1_-1_1.txt,256,11,30,1,-1,1,1,16
75,graph_256_11_31_1_-1_1.txt,256,11,31,1,-1,1,1,16
76,graph_256_11_32_1_-1_1.txt,256,11,32,1,-1,1,1,16
77,graph_256_11_33_1_-1_1.txt,256,11,33,1,-1,1,1,16
78,graph_256_11_34_1_-1_1.txt,256,11,34,1,-1,1,1,16
79,graph_256_11_35_1_-1_1.txt,256,11,35,1,-1,1,1,16
80,graph_256_11_36_1_-1_1.txt,256,11,36,1,-1,1,1,16
81,graph_256_11_37_1_-1_1.txt,256,11,37,1,-1,1,1,16
82,graph_256_11_38_1_-1_1.txt,256,11,38,1,-1,1,1,16
83,graph_256_11_39_1_-1_1.txt,256,11,39,1,-1,1,1,16
84,graph_256_11_3_1_-1_1.txt,256,11,3,1,-1,1,1,16
85,graph_256_11_40_1_-1_1.txt,256,11,40,1,-1,1,1,16
86,graph_256_11_41_1_-1_1.txt,256,11,41,1,-1,1,1,16
87,graph_256_11_42_1_-1_1.txt,256,11,42,1,-1,1,1,16
88,graph_256_11_43_1_-1_1.txt,256,11,43,1,-1,1,1,16
89,graph_256_11_44_1_-1_1.txt,256,11,44,1,-1,1,1,16
90,graph_256_11_45_1_-1_1.txt,256,11,45,1,-1,1,1,16
91,graph_256_11_46_1_-1_1.txt,256,11,46,1,-1,1,1,16
92,graph_256_11_47_1_-1_1.txt,256,11,47,1,-1,1,1,16
93,graph_256_11_48_1_-1_1.txt,256,11,48,1,-1,1,1,16
94,graph_256_11_49_1_-1_1.txt,256,11,49,1,-1,1,1,16
95,graph_256_11_4_1_-1_1.txt,256,11,4,1,-1,1,1,16
96,graph_256_11_50_1_-1_1.txt,256,11,50,1,-1,1,1,16
97,graph_256_11_5_1_-1_1.txt,256,11,5,1,-1,1,1,16
98,graph_256_11_6_1_-1_1.txt,256,11,6,1,-1,1,1,16
99,graph_256_11_7_1_-1_1.txt,256,11,7,1,-1,1,1,16
100,graph_256_11_8_1_-1_1.txt,256,11,8,1,-1,1,1,16
101,graph_256_11_9_1_-1_1.txt,256,11,9,1,-1,1,1,16
102,graph_256_12_0_1_-1_1.txt,256,12,0,1,-1,1,1,16
103,graph_256_12_10_1_-1_1.txt,256,12,10,1,-1,1,1,16
104,graph_256_12_11_1_-1_1.txt,256,12,11,1,-1,1,1,16
105,graph_256_12_12_1_-1_1.txt,256,12,12,1,-1,1,1,16
106,graph_256_12_13_1_-1_1.txt,256,12,13,1,-1,1,1,16
107,graph_256_12_14_1_-1_1.txt,256,12,14,1,-1,1,1,16
108,graph_256_12_15_1_-1_1.txt,256,12,15,1,-1,1,1,16
109,graph_256_12_16_1_-1_1.txt,256,12,16,1,-1,1,1,16
110,graph_256_12_17_1_-1_1.txt,256,12,17,1,-1,1,1,16
111,graph_256_12_18_1_-1_1.txt,256,12,18,1,-1,1,1,16
112,graph_256_12_19_1_-1_1.txt,256,12,19,1,-1,1,1,16
113,graph_256_12_1_1_-1_1.txt,256,12,1,1,-1,1,1,16
114,graph_256_12_20_1_-1_1.txt,256,12,20,1,-1,1,1,16
115,graph_256_12_21_1_-1_1.txt,256,12,21,1,-1,1,1,16
116,graph_256_12_22_1_-1_1.txt,256,12,22,1,-1,1,1,16
117,graph_256_12_23_1_-1_1.txt,256,12,23,1,-1,1,1,16
118,graph_256_12_24_1_-1_1.txt,256,12,24,1,-1,1,1,16
119,graph_256_12_25_1_-1_1.txt,256,12,25,1,-1,1,1,16
120,graph_256_12_26_1_-1_1.txt,256,12,26,1,-1,1,1,16
121,graph_256_12_27_1_-1_1.txt,256,12,27,1,-1,1,1,16
122,graph_256_12_28_1_-1_1.txt,256,12,28,1,-1,1,1,16
123,graph_256_12_29_1_-1_1.txt,256,12,29,1,-1,1,1,16
124,graph_256_12_2_1_-1_1.txt,256,12,2,1,-1,1,1,16
125,graph_256_12_30_1_-1_1.txt,256,12,30,1,-1,1,1,16
126,graph_256_12_31_1_-1_1.txt,256,12,31,1,-1,1,1,16
127,graph_256_12_32_1_-1_1.txt,256,12,32,1,-1,1,1,16
128,graph_256_12_33_1_-1_1.txt,256,12,33,1,-1,1,1,16
129,graph_256_12_34_1_-1_1.txt,256,12,34,1,-1,1,1,16
130,graph_256_12_35_1_-1_1.txt,256,12,35,1,-1,1,1,16
131,graph_256_12_36_1_-1_1.txt,256,12,36,1,-1,1,1,16
132,graph_256_12_37_1_-1_1.txt,256,12,37,1,-1,1,1,16
133,graph_256_12_38_1_-1_1.txt,256,12,38,1,-1,1,1,16
134,graph_256_12_39_1_-1_1.txt,256,12,39,1,-1,1,1,16
135,graph_256_12_3_1_-1_1.txt,256,12,3,1,-1,1,1,16
136,graph_256_12_40_1_-1_1.txt,256,12,40,1,-1,1,1,16
137,graph_256_12_41_1_-1_1.txt,256,12,41,1,-1,1,1,16
138,graph_256_12_42_1_-1_1.txt,256,12,42,1,-1,1,1,16
139,graph_256_12_43_1_-1_1.txt,256,12,43,1,-1,1,1,16
140,graph_256_12_44_1_-1_1.txt,256,12,44,1,-1,1,1,16
141,graph_256_12_45_1_-1_1.txt,256,12,45,1,-1,1,1,16
142,graph_256_12_46_1_-1_1.txt,256,12,46,1,-1,1,1,16
143,graph_256_12_47_1_-1_1.txt,256,12,47,1,-1,1,1,16
144,graph_256_12_48_1_-1_1.txt,256,12,48,1,-1,1,1,16
145,graph_256_12_49_1_-1_1.txt,256,12,49,1,-1,1,1,16
146,graph_256_12_4_1_-1_1.txt,256,12,4,1,-1,1,1,16
147,graph_256_12_50_1_-1_1.txt,256,12,50,1,-1,1,1,16
148,graph_256_12_5_1_-1_1.txt,256,12,5,1,-1,1,1,16
149,graph_256_12_6_1_-1_1.txt,256,12,6,1,-1,1,1,16
150,graph_256_12_7_1_-1_1.txt,256,12,7,1,-1,1,1,16
151,graph_256_12_8_1_-1_1.txt,256,12,8,1,-1,1,1,16
152,graph_256_12_9_1_-1_1.txt,256,12,9,1,-1,1,1,16
153,graph_256_13_0_1_-1_1.txt,256,13,0,1,-1,1,1,16
154,graph_256_13_10_1_-1_1.txt,256,13,10,1,-1,1,1,16
155,graph_256_13_11_1_-1_1.txt,256,13,11,1,-1,1,1,16
156,graph_256_13_12_1_-1_1.txt,256,13,12,1,-1,1,1,16
157,graph_256_13_13_1_-1_1.txt,256,13,13,1,-1,1,1,16
158,graph_256_13_14_1_-1_1.txt,256,13,14,1,-1,1,1,16
159,graph_256_13_15_1_-1_1.txt,256,13,15,1,-1,1,1,16
160,graph_256_13_16_1_-1_1.txt,256,13,16,1,-1,1,1,16
161,graph_256_13_17_1_-1_1.txt,256,13,17,1,-1,1,1,16
162,graph_256_13_18_1_-1_1.txt,256,13,18,1,-1,1,1,16
163,graph_256_13_19_1_-1_1.txt,256,13,19,1,-1,1,1,16
164,graph_256_13_1_1_-1_1.txt,256,13,1,1,-1,1,1,16
165,graph_256_13_20_1_-1_1.txt,256,13,20,1,-1,1,1,16
166,graph_256_13_21_1_-1_1.txt,256,13,21,1,-1,1,1,16
167,graph_256_13_22_1_-1_1.txt,256,13,22,1,-1,1,1,16
168,graph_256_13_23_1_-1_1.txt,256,13,23,1,-1,1,1,16
169,graph_256_13_24_1_-1_1.txt,256,13,24,1,-1,1,1,16
170,graph_256_13_25_1_-1_1.txt,256,13,25,1,-1,1,1,16
171,graph_256_13_26_1_-1_1.txt,256,13,26,1,-1,1,1,16
172,graph_256_13_27_1_-1_1.txt,256,13,27,1,-1,1,1,16
173,graph_256_13_28_1_-1_1.txt,256,13,28,1,-1,1,1,16
174,graph_256_13_29_1_-1_1.txt,256,13,29,1,-1,1,1,16
175,graph_256_13_2_1_-1_1.txt,256,13,2,1,-1,1,1,16
176,graph_256_13_30_1_-1_1.txt,256,13,30,1,-1,1,1,16
177,graph_256_13_31_1_-1_1.txt,256,13,31,1,-1,1,1,16
178,graph_256_13_32_1_-1_1.txt,256,13,32,1,-1,1,1,16
179,graph_256_13_33_1_-1_1.txt,256,13,33,1,-1,1,1,16
180,graph_256_13_34_1_-1_1.txt,256,13,34,1,-1,1,1,16
181,graph_256_13_35_1_-1_1.txt,256,13,35,1,-1,1,1,16
182,graph_256_13_36_1_-1_1.txt,256,13,36,1,-1,1,1,16
183,graph_256_13_37_1_-1_1.txt,256,13,37,1,-1,1,1,16
184,graph_256_13_38_1_-1_1.txt,256,13,38,1,-1,1,1,16
185,graph_256_13_39_1_-1_1.txt,256,13,39,1,-1,1,1,16
186,graph_256_13_3_1_-1_1.txt,256,13,3,1,-1,1,1,16
187,graph_256_13_40_1_-1_1.txt,256,13,40,1,-1,1,1,16
188,graph_256_13_41_1_-1_1.txt,256,13,41,1,-1,1,1,16
189,graph_256_13_42_1_-1_1.txt,256,13,42,1,-1,1,1,16
190,graph_256_13_43_1_-1_1.txt,256,13,43,1,-1,1,1,16
191,graph_256_13_44_1_-1_1.txt,256,13,44,1,-1,1,1,16
192,graph_256_13_45_1_-1_1.txt,256,13,45,1,-1,1,1,16
193,graph_256_13_46_1_-1_1.txt,256,13,46,1,-1,1,1,16
194,graph_256_13_47_1_-1_1.txt,256,13,47,1,-1,1,1,16
195,graph_256_13_48_1_-1_1.txt,256,13,48,1,-1,1,1,16
196,graph_256_13_49_1_-1_1.txt,256,13,49,1,-1,1,1,16
197,graph_256_13_4_1_-1_1.txt,256,13,4,1,-1,1,1,16
198,graph_256_13_50_1_-1_1.txt,256,13,50,1,-1,1,1,16
199,graph_256_13_5_1_-1_1.txt,256,13,5,1,-1,1,1,16
200,graph_256_13_6_1_-1_1.txt,256,13,6,1,-1,1,1,16
201,graph_256_13_7_1_-1_1.txt,256,13,7,1,-1,1,1,16
202,graph_256_13_8_1_-1_1.txt,256,13,8,1,-1,1,1,16
203,graph_256_13_9_1_-1_1.txt,256,13,9,1,-1,1,1,16
204,graph_256_14_0_1_-1_1.txt,256,14,0,1,-1,1,1,16
205,graph_256_14_10_1_-1_1.txt,256,14,10,1,-1,1,1,16
206,graph_256_14_11_1_-1_1.txt,256,14,11,1,-1,1,1,16
207,graph_256_14_12_1_-1_1.txt,256,14,12,1,-1,1,1,16
208,graph_256_14_13_1_-1_1.txt,256,14,13,1,-1,1,1,16
209,graph_256_14_14_1_-1_1.txt,256,14,14,1,-1,1,1,16
210,graph_256_14_15_1_-1_1.txt,256,14,15,1,-1,1,1,16
211,graph_256_14_16_1_-1_1.txt,256,14,16,1,-1,1,1,16
212,graph_256_14_17_1_-1_1.txt,256,14,17,1,-1,1,1,16
213,graph_256_14_18_1_-1_1.txt,256,14,18,1,-1,1,1,16
214,graph_256_14_19_1_-1_1.txt,256,14,19,1,-1,1,1,16
215,graph_256_14_1_1_-1_1.txt,256,14,1,1,-1,1,1,16
216,graph_256_14_20_1_-1_1.txt,256,14,20,1,-1,1,1,16
217,graph_256_14_21_1_-1_1.txt,256,14,21,1,-1,1,1,16
218,graph_256_14_22_1_-1_1.txt,256,14,22,1,-1,1,1,16
219,graph_256_14_23_1_-1_1.txt,256,14,23,1,-1,1,1,16
220,graph_256_14_24_1_-1_1.txt,256,14,24,1,-1,1,1,16
221,graph_256_14_25_1_-1_1.txt,256,14,25,1,-1,1,1,16
222,graph_256_14_26_1_-1_1.txt,256,14,26,1,-1,1,1,16
223,graph_256_14_27_1_-1_1.txt,256,14,27,1,-1,1,1,16
224,graph_256_14_28_1_-1_1.txt,256,14,28,1,-1,1,1,16
225,graph_256_14_29_1_-1_1.txt,256,14,29,1,-1,1,1,16
226,graph_256_14_2_1_-1_1.txt,256,14,2,1,-1,1,1,16
227,graph_256_14_30_1_-1_1.txt,256,14,30,1,-1,1,1,16
228,graph_256_14_31_1_-1_1.txt,256,14,31,1,-1,1,1,16
229,graph_256_14_32_1_-1_1.txt,256,14,32,1,-1,1,1,16
230,graph_256_14_33_1_-1_1.txt,256,14,33,1,-1,1,1,16
231,graph_256_14_34_1_-1_1.txt,256,14,34,1,-1,1,1,16
232,graph_256_14_35_1_-1_1.txt,256,14,35,1,-1,1,1,16
233,graph_256_14_36_1_-1_1.txt,256,14,36,1,-1,1,1,16
234,graph_256_14_37_1_-1_1.txt,256,14,37,1,-1,1,1,16
235,graph_256_14_38_1_-1_1.txt,256,14,38,1,-1,1,1,16
236,graph_256_14_39_1_-1_1.txt,256,14,39,1,-1,1,1,16
237,graph_256_14_3_1_-1_1.txt,256,14,3,1,-1,1,1,16
238,graph_256_14_40_1_-1_1.txt,256,14,40,1,-1,1,1,16
239,graph_256_14_41_1_-1_1.txt,256,14,41,1,-1,1,1,16
240,graph_256_14_42_1_-1_1.txt,256,14,42,1,-1,1,1,16
241,graph_256_14_43_1_-1_1.txt,256,14,43,1,-1,1,1,16
242,graph_256_14_44_1_-1_1.txt,256,14,44,1,-1,1,1,16
243,graph_256_14_45_1_-1_1.txt,256,14,45,1,-1,1,1,16
244,graph_256_14_46_1_-1_1.txt,256,14,46,1,-1,1,1,16
245,graph_256_14_47_1_-1_1.txt,256,14,47,1,-1,1,1,16
246,graph_256_14_48_1_-1_1.txt,256,14,48,1,-1,1,1,16
247,graph_256_14_4_1_-1_1.txt,256,14,4,1,-1,1,1,16
248,graph_256_14_50_1_-1_1.txt,256,14,50,1,-1,1,1,16
249,graph_256_14_5_1_-1_1.txt,256,14,5,1,-1,1,1,16
250,graph_256_14_6_1_-1_1.txt,256,14,6,1,-1,1,1,16
251,graph_256_14_7_1_-1_1.txt,256,14,7,1,-1,1,1,16
252,graph_256_14_8_1_-1_1.txt,256,14,8,1,-1,1,1,16
253,graph_256_14_9_1_-1_1.txt,256,14,9,1,-1,1,1,16
254,graph_256_15_0_1_-1_1.txt,256,15,0,1,-1,1,1,16
255,graph_256_15_10_1_-1_1.txt,256,15,10,1,-1,1,1,16
256,graph_256_15_11_1_-1_1.txt,256,15,11,1,-1,1,1,16
257,graph_256_15_12_1_-1_1.txt,256,15,12,1,-1,1,1,16
258,graph_256_15_13_1_-1_1.txt,256,15,13,1,-1,1,1,16
259,graph_256_15_14_1_-1_1.txt,256,15,14,1,-1,1,1,16
260,graph_256_15_15_1_-1_1.txt,256,15,15,1,-1,1,1,16
261,graph_256_15_16_1_-1_1.txt,256,15,16,1,-1,1,1,16
262,graph_256_15_17_1_-1_1.txt,256,15,17,1,-1,1,1,16
263,graph_256_15_18_1_-1_1.txt,256,15,18,1,-1,1,1,16
264,graph_256_15_19_1_-1_1.txt,256,15,19,1,-1,1,1,16
